Id2,Geography,Total; Estimate; Households,Total; Estimate; Population 18 to 24 years,Gross Rent,Housing Units,Pop,Total for all sectors,Year,"Agriculture, forestry, fishing and hunting_norm","Mining, quarrying, and oil and gas extraction_norm",Utilities_norm,Construction_norm,Manufacturing_norm,Wholesale trade_norm,Retail trade_norm,Transportation and warehousing_norm,Information_norm,Finance and insurance_norm,Real estate and rental and leasing_norm,"Professional, scientific, and technical services_norm",Management of companies and enterprises_norm,Administrative and support and waste management and remediation services_norm,Educational services_norm,Health care and social assistance_norm,"Arts, entertainment, and recreation_norm",Accommodation and food services_norm,Other services (except public administration)_norm,Industries not classified_norm,Pop norm travel time,Est_%_change
23540,"Gainesville, FL Metro Area",100985,57892,45584,123183,281796,6343,2016,0.00346839,0.000315308,0.002049503,0.082295444,0.025224657,0.034368595,0.153870408,0.01418887,0.0230175,0.052814126,0.057543749,0.138420306,0.004729623,0.05833202,0.017972568,0.124862053,0.016868989,0.095380735,0.093015923,0.001261233,9.684718733,0.009228321
23900,"Gettysburg, PA Metro Area",38125,9737,8405,41612,102180,1956,2016,0.005112474,0.00204499,0.00204499,0.11196319,0.059304703,0.039366053,0.171779141,0.033742331,0.012781186,0.034253579,0.024539877,0.071063395,0.009202454,0.051635992,0.009202454,0.095603272,0.021472393,0.116564417,0.126789366,0.001533742,13.2095322,0.007209063
24020,"Glens Falls, NY Metro Area",51614,10098,14828,68427,126367,3369,2016,0.004155536,0.00296824,0.002671416,0.10359157,0.049272781,0.02760463,0.178391214,0.019887207,0.017512615,0.039180766,0.02908875,0.062926684,0.005046008,0.045117245,0.006826952,0.111902642,0.037399822,0.161472247,0.093499555,0.00148412,11.5269018,0.006873879
24140,"Goldsboro, NC Metro Area",47240,11790,19614,53400,124150,2137,2016,0.004679457,0.000935891,0.00655124,0.080486664,0.031820309,0.046326626,0.21197941,0.029012635,0.012166589,0.060364998,0.031352363,0.064576509,0.006083294,0.035563875,0.012166589,0.119794104,0.011230697,0.097800655,0.135236313,0.001871783,8.606645187,-0.017019319
24220,"Grand Forks, ND-MN Metro Area",41827,17583,18005,47373,102743,2686,2016,0.005584512,0.002233805,0.002978407,0.10908414,0.032390171,0.056962025,0.15897245,0.04988831,0.01377513,0.063291139,0.040208488,0.066641847,0.005212211,0.04988831,0.007073716,0.102010424,0.023454952,0.101638124,0.107594937,0.001116902,8.469482106,-0.006289308
24260,"Grand Island, NE Metro Area",32945,7144,11519,35778,85584,2595,2016,0.006165703,0.002312139,0.001541426,0.125240848,0.040462428,0.063198459,0.1522158,0.055491329,0.013487476,0.087861272,0.032755299,0.055876686,0.005009634,0.045086705,0.010404624,0.094797688,0.016955684,0.07938343,0.110211946,0.001541426,8.4002851,0.009727626
24300,"Grand Junction, CO Metro Area",60188,15625,21705,65247,150083,4362,2016,0.001146263,0.025447043,0.002980284,0.114167813,0.032783127,0.055479138,0.132966529,0.041265475,0.012838148,0.057771664,0.066254012,0.112563044,0.003897295,0.049977075,0.009399358,0.097661623,0.015130674,0.07221458,0.094910591,0.001146263,7.569977946,-0.009536785
24340,"Grand Rapids-Wyoming, MI Metro Area",384790,108967,106584,413597,1047099,24259,2016,0.001690094,0.000824436,0.001071767,0.096252937,0.074364154,0.064924358,0.136856424,0.027659838,0.017972711,0.067315223,0.037346964,0.095881941,0.009151243,0.055443341,0.011789439,0.094191846,0.014922297,0.076136692,0.114390535,0.00181376,10.00837075,0.013367309
24420,"Grants Pass, OR Metro Area",35439,5955,13370,38274,85904,1934,2016,0.010858325,0.000517063,0.003102378,0.109617373,0.054291624,0.036711479,0.160806618,0.022750776,0.018097208,0.05377456,0.049120993,0.066184074,0.004136505,0.053257497,0.011892451,0.138572906,0.014477766,0.104446743,0.082730093,0.004653568,6.270837214,0.014158364
24500,"Great Falls, MT Metro Area",33759,7986,12321,38058,81755,2410,2016,0.002489627,0.003319502,0.005809129,0.108298755,0.031950207,0.049377593,0.145643154,0.034439834,0.015352697,0.07219917,0.051452282,0.07966805,0.005809129,0.044813278,0.007053942,0.114522822,0.03526971,0.097510373,0.092116183,0.002904564,6.632438383,-0.00945335
24540,"Greeley, CO Metro Area",102087,28455,30004,105461,294932,5922,2016,0.00540358,0.025667004,0.004221547,0.152988855,0.049476528,0.05234718,0.110942249,0.057413036,0.011989193,0.049138804,0.047787909,0.09929078,0.004390409,0.061296859,0.011482607,0.081053698,0.012326917,0.07581898,0.084599797,0.002364066,12.13628904,0.015780446
24580,"Green Bay, WI Metro Area",128474,27874,40349,141841,318236,7727,2016,0.00245891,0.001035331,0.003235408,0.103662482,0.066649411,0.056166688,0.130969328,0.049566455,0.014494629,0.074673224,0.030801087,0.078814546,0.007376731,0.050860619,0.011388637,0.10974505,0.018894785,0.096156335,0.091885596,0.001164747,10.18963914,0.007037665
24660,"Greensboro-High Point, NC Metro Area",296476,73960,114572,332003,756139,17487,2016,0.001486819,0.00085778,0.001429633,0.085606451,0.055298222,0.077200206,0.145136387,0.028020815,0.014925373,0.063018242,0.047635386,0.098873449,0.008978098,0.056956596,0.01103677,0.095899811,0.014239149,0.087379196,0.104306056,0.00171556,9.504482641,0.003385357
24780,"Greenville, NC Metro Area",70019,32094,33069,77909,177220,3593,2016,0.004453103,0.001113276,0.001669914,0.084608962,0.025605344,0.040912886,0.17812413,0.019204008,0.017812413,0.06651823,0.049819093,0.08767047,0.004453103,0.04787086,0.011411077,0.13832452,0.013915948,0.106596159,0.097689953,0.002226552,9.206240831,0.019869429
24860,"Greenville-Anderson-Mauldin, SC Metro Area",335497,88221,115306,377579,884975,19520,2016,0.001997951,0.000358607,0.001844262,0.087397541,0.045030738,0.055686475,0.154303279,0.022694672,0.015112705,0.074129098,0.047797131,0.108606557,0.007684426,0.055635246,0.012602459,0.091547131,0.014036885,0.094159836,0.10619877,0.00317623,10.39509026,0.01868281
25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",146020,37969,53447,177721,391266,7175,2016,0.00097561,0.00097561,0.007944251,0.070940767,0.026620209,0.034285714,0.190383275,0.021881533,0.014216028,0.071080139,0.0528223,0.097700348,0.005853659,0.04195122,0.009756098,0.116236934,0.015470383,0.119442509,0.099930314,0.001533101,9.908272122,0.006029164
25180,"Hagerstown-Martinsburg, MD-WV Metro Area",98193,19588,28964,108880,263817,5032,2016,0.000993641,0.000794913,0.001589825,0.100953895,0.034777424,0.038354531,0.170111288,0.038354531,0.016891892,0.057432432,0.043720191,0.073926868,0.005166932,0.049085851,0.007949126,0.128378378,0.017488076,0.098966614,0.114069952,0.000993641,13.23116024,0.007810935
25420,"Harrisburg-Carlisle, PA Metro Area",225120,50153,72831,247378,568033,13699,2016,0.000875976,0.001751953,0.002846923,0.072998029,0.030513176,0.044893788,0.141981167,0.03482006,0.017665523,0.06409227,0.036426016,0.103949193,0.012482663,0.054675524,0.013139645,0.119205781,0.015110592,0.096138404,0.13555734,0.000875976,10.64081664,0.016397092
25500,"Harrisonburg, VA Metro Area",47805,26466,19369,53203,132822,3038,2016,0.00164582,0.00164582,0.001316656,0.117840685,0.042462146,0.038841343,0.170836076,0.03522054,0.017116524,0.063857801,0.038183015,0.071428571,0.004937459,0.042462146,0.011520737,0.101053325,0.013495721,0.095786702,0.128703094,0.00164582,8.961918959,0.022207268
25540,"Hartford-West Hartford-East Hartford, CT Metro Area",470439,127478,165931,509593,1206836,29461,2016,0.000712807,0.000543091,0.001629273,0.086928482,0.051593632,0.046773701,0.143477818,0.020467737,0.01751468,0.067512983,0.036149486,0.095244561,0.009198602,0.055225552,0.013848817,0.129900546,0.016801874,0.093751061,0.111096025,0.001629273,11.6300475,0.004192515
25620,"Hattiesburg, MS Metro Area",53560,18555,21317,62008,148803,3342,2016,0.011669659,0.006283662,0.011669659,0.059844405,0.027528426,0.042190305,0.204667864,0.02962298,0.015858767,0.081986834,0.04877319,0.086774387,0.005685218,0.041591861,0.010771993,0.111310592,0.011370437,0.097546379,0.093955715,0.000897666,11.87523101,0.014571949
25860,"Hickory-Lenoir-Morganton, NC Metro Area",144399,29185,46167,162920,364187,7355,2016,0.001495581,0.001495581,0.003399048,0.085112169,0.093813732,0.053976886,0.171583956,0.029503739,0.012372536,0.055880354,0.041604351,0.072331747,0.006390211,0.04010877,0.007477906,0.101699524,0.013868117,0.085112169,0.121549966,0.001223657,9.434095671,-0.002035278
26140,"Homosassa Springs, FL Metro Area",63581,7729,12194,77904,143621,2732,2016,0.004392387,0.001098097,0.006222548,0.113469985,0.018301611,0.02818448,0.162518302,0.019399707,0.011346999,0.061127379,0.05966325,0.087115666,0.002562225,0.062591508,0.007686676,0.14897511,0.012079063,0.080161054,0.111639824,0.001464129,7.592657063,0.00626151
26300,"Hot Springs, AR Metro Area",39309,7656,13174,50573,97477,2712,2016,0.004056047,0.002949853,0.002212389,0.105088496,0.032817109,0.036504425,0.182890855,0.021017699,0.01179941,0.071533923,0.048303835,0.079277286,0.006637168,0.038348083,0.008480826,0.123525074,0.01880531,0.103982301,0.100294985,0.001474926,8.520625378,0.005561735
26380,"Houma-Thibodaux, LA Metro Area",77301,19411,21188,85462,211525,4680,2016,0.005769231,0.027777778,0.001709402,0.077350427,0.041239316,0.062393162,0.162606838,0.06965812,0.010683761,0.07457265,0.049145299,0.091666667,0.006196581,0.039529915,0.009188034,0.098931624,0.013888889,0.085897436,0.071581197,0.000213675,9.635905921,-0.018044482
26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2333038,628534,952679,2556349,6772470,139010,2016,0.000726566,0.010740235,0.002978203,0.06888713,0.038515215,0.068743256,0.133350119,0.030645277,0.013459463,0.065872959,0.053686785,0.134867995,0.009956118,0.051082656,0.013150133,0.117092296,0.011351701,0.091360334,0.081569671,0.001963887,13.3716074,0.022711388
26580,"Huntington-Ashland, WV-KY-OH Metro Area",141737,31834,42993,165522,359588,6933,2016,0.000865426,0.005336795,0.005192557,0.083802106,0.03202077,0.04586759,0.172796769,0.027693639,0.016010385,0.065195442,0.039088418,0.06908986,0.009519688,0.041540459,0.006779172,0.16140199,0.016731574,0.094042983,0.105870475,0.001153902,8.71910353,-0.004880149
26620,"Huntsville, AL Metro Area",175549,41748,54609,194856,449720,9697,2016,0.001031247,0.000515623,0.000103125,0.069093534,0.034031144,0.044549861,0.163040115,0.018871816,0.017118697,0.05929669,0.048571723,0.160565123,0.004949985,0.04960297,0.011549964,0.11684026,0.012374961,0.089615345,0.096937197,0.001340621,10.15745353,0.017844022
26900,"Indianapolis-Carmel-Anderson, IN Metro Area",765240,174533,272892,849503,2001737,46490,2016,0.00090342,0.00098946,0.00221553,0.084319208,0.036222844,0.056291676,0.125962573,0.031275543,0.018068402,0.067498387,0.053151215,0.117078942,0.008216821,0.057797376,0.013766401,0.117186492,0.016519682,0.091568079,0.09984943,0.00111852,11.60428668,0.01106979
26980,"Iowa City, IA Metro Area",65343,32141,26186,71417,168828,3973,2016,0.002265291,0.001510194,0.001006796,0.124087591,0.029952177,0.039265039,0.141958218,0.028441983,0.015353637,0.061414548,0.037251447,0.091115026,0.004278882,0.048577901,0.01459854,0.12937327,0.016360433,0.113767934,0.098162598,0.001258495,9.802461677,0.016372474
27060,"Ithaca, NY Metro Area",37683,28662,16952,42445,104871,2370,2016,0.002109705,0.002109705,0.001265823,0.076793249,0.040506329,0.021097046,0.151476793,0.017299578,0.027004219,0.041772152,0.053164557,0.118987342,0.002953586,0.047257384,0.017721519,0.118987342,0.024472574,0.139662447,0.092827004,0.002531646,7.66227079,0.000422119
27100,"Jackson, MI Metro Area",59993,14189,15916,69005,158460,2897,2016,0.001035554,0.002071108,0.004487401,0.081118398,0.085605799,0.050742147,0.172937522,0.022091819,0.017259234,0.056265102,0.033828098,0.074905074,0.006558509,0.041076976,0.008629617,0.119088712,0.018294788,0.093890231,0.108733172,0.001380739,9.982487694,0.001728907
27140,"Jackson, MS Metro Area",213266,55685,69270,240857,580178,13146,2016,0.004183782,0.005324814,0.00737867,0.069374715,0.02525483,0.055378062,0.167275217,0.026852274,0.018712916,0.084588468,0.047923323,0.105203104,0.008063289,0.043739541,0.012171003,0.112353568,0.011942796,0.089000456,0.10360566,0.001673513,10.88265153,0.001371115
27180,"Jackson, TN Metro Area",48047,14149,17250,56338,129527,2956,2016,0.00338295,0.00067659,0.00135318,0.073410014,0.044316644,0.057848444,0.190121786,0.035182679,0.014546685,0.073410014,0.042286874,0.062922869,0.00608931,0.047699594,0.00811908,0.129905277,0.01082544,0.088294993,0.107916103,0.001691475,7.961004269,-0.005048805
27260,"Jacksonville, FL Metro Area",551172,125318,195246,630241,1478212,37310,2016,0.00206379,0.000348432,0.000804074,0.101072099,0.022192442,0.043071563,0.139319217,0.03717502,0.015062986,0.060573573,0.057330474,0.131921737,0.00804074,0.065451622,0.014178504,0.111364246,0.01337443,0.08271241,0.092575717,0.001366926,12.30371557,0.030719929
27340,"Jacksonville, NC Metro Area",61766,38871,30685,77793,187136,2752,2016,0.003997093,0.000726744,0.004360465,0.09193314,0.016715116,0.022892442,0.198037791,0.021802326,0.01380814,0.046875,0.068677326,0.087572674,0.004723837,0.051962209,0.009447674,0.094113372,0.012354651,0.135901163,0.111918605,0.002180233,9.472389065,-0.00398118
27500,"Janesville-Beloit, WI Metro Area",63222,13963,19483,68513,161620,3330,2016,0.001201201,0.001501502,0.001801802,0.0996997,0.066366366,0.048648649,0.151651652,0.047447447,0.01981982,0.055555556,0.033633634,0.063663664,0.00990991,0.048348348,0.010810811,0.097597598,0.019219219,0.112612613,0.10960961,0.000900901,10.88838015,0.016793893
27620,"Jefferson City, MO Metro Area",55366,14533,16410,64386,148915,3597,2016,0.001390047,0.003892132,0.00500417,0.119544064,0.038365304,0.036419238,0.14234084,0.025854879,0.020016681,0.073950514,0.027522936,0.084236864,0.004448151,0.049207673,0.011676397,0.130108424,0.012510425,0.075618571,0.133166528,0.004726161,9.36450324,-0.007176373
27740,"Johnson City, TN Metro Area",83349,20828,29523,96173,200449,3781,2016,0.000793441,0.001322401,0.001586882,0.072203121,0.040729966,0.03544036,0.185929648,0.016133298,0.01824914,0.085427136,0.043903729,0.067177995,0.005818567,0.041258926,0.009521291,0.128801904,0.012166094,0.103147316,0.126950542,0.003438244,9.064126037,0.010422234
27780,"Johnstown, PA Metro Area",56443,12779,14171,64979,134732,3171,2016,0.001892148,0.003153579,0.003784295,0.079470199,0.037527594,0.03658152,0.170293283,0.02901293,0.01986755,0.068117313,0.025228635,0.067171239,0.004730369,0.039735099,0.010091454,0.147272154,0.015452539,0.095238095,0.143803217,0.00157679,9.823278805,-0.007201002
27860,"Jonesboro, AR Metro Area",49513,14004,21840,55328,129858,2841,2016,0.011615628,0.001407955,0.002463921,0.078141499,0.036958817,0.060190074,0.191833861,0.044350581,0.015839493,0.060894051,0.042238648,0.070397747,0.010207673,0.040126716,0.007743752,0.137979585,0.00844773,0.092925026,0.084477297,0.001759944,7.109881563,0.011752137
27900,"Joplin, MO Metro Area",67380,16337,23023,76444,177805,4041,2016,0.001979708,0.002474635,0.003711952,0.073991586,0.05518436,0.053204652,0.175204157,0.048255382,0.012868102,0.072011878,0.038851769,0.062360802,0.007671368,0.037861915,0.006186587,0.127196239,0.012125711,0.085869834,0.116307845,0.006681514,7.826635921,0.015837104
28020,"Kalamazoo-Portage, MI Metro Area",131673,47434,42812,147800,336877,6864,2016,0.001893939,0.001165501,0.001311189,0.076048951,0.056818182,0.049825175,0.162296037,0.02229021,0.016317016,0.067744755,0.033945221,0.090180653,0.006410256,0.047931235,0.011072261,0.118152681,0.01733683,0.105623543,0.111742424,0.001893939,9.563535059,0.006156552
28100,"Kankakee, IL Metro Area",39314,11715,12435,45172,110008,2325,2016,0.002150538,0.00172043,0.001290323,0.086451613,0.048602151,0.055483871,0.153978495,0.056344086,0.011182796,0.063225806,0.03827957,0.063655914,0.007741935,0.049032258,0.008172043,0.124731183,0.014193548,0.098494624,0.114408602,0.000860215,10.51746237,-0.005985464
28140,"Kansas City, MO-KS Metro Area",816569,173303,290116,897509,2104115,53694,2016,0.000800834,0.001489924,0.001322308,0.088110403,0.031716765,0.05764145,0.115338772,0.027842962,0.018624055,0.076302753,0.047379595,0.122583529,0.009479644,0.057101352,0.012757478,0.147744627,0.013092711,0.075483294,0.091574478,0.003613067,11.06502259,0.018108041
28420,"Kennewick-Richland, WA Metro Area",96337,25478,29438,100961,283846,5797,2016,0.006727618,0.000517509,0.001897533,0.13541487,0.032775574,0.045540797,0.135587373,0.035880628,0.013110229,0.047093324,0.058823529,0.097464206,0.00345006,0.054683457,0.009660169,0.120234604,0.012937726,0.091944109,0.094014145,0.002242539,9.332965763,0.011339846
28660,"Killeen-Temple, TX Metro Area",150422,50850,66705,173349,435887,6163,2016,0.000324517,0.002109362,0.004543242,0.092649684,0.029531073,0.029531073,0.176699659,0.024014279,0.014927795,0.068310888,0.060522473,0.07398994,0.004218725,0.043647574,0.010871329,0.103683271,0.015414571,0.12055817,0.122505273,0.001947104,8.591618929,0.020702219
28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",123757,23340,35061,147539,307723,6005,2016,0.002497918,0.005328893,0.002497918,0.069941715,0.047127394,0.047960033,0.184512906,0.028309742,0.014154871,0.078101582,0.035970025,0.072273106,0.00632806,0.040632806,0.008159867,0.125228976,0.015653622,0.099916736,0.114071607,0.001332223,8.870396428,0.000166556
28740,"Kingston, NY Metro Area",68298,17155,21854,83934,179225,4814,2016,0.00249273,0.001246365,0.000623182,0.11944329,0.039052763,0.031574574,0.155172414,0.024927295,0.020980474,0.039883673,0.039675945,0.09243872,0.00249273,0.054424595,0.018072289,0.106979643,0.035313668,0.118404653,0.094723722,0.002077275,12.47233924,0.014327855
28940,"Knoxville, TN Metro Area",344803,85887,110306,390929,869076,18087,2016,0.000884613,0.001769227,0.000442307,0.076297894,0.039807597,0.055509482,0.163321723,0.026925416,0.018576878,0.073920495,0.044507105,0.097418035,0.008293249,0.053629679,0.010504782,0.116879527,0.013711506,0.087576713,0.108420412,0.001603362,10.19591497,0.017094978
29100,"La Crosse-Onalaska, WI-MN Metro Area",55390,20532,18365,58454,136936,3479,2016,0.002012072,0.000287439,0.002012072,0.102040816,0.050876689,0.04254096,0.13825812,0.033055476,0.020983041,0.073009485,0.040816327,0.077321069,0.011497557,0.041678643,0.01322219,0.104340328,0.024432308,0.107214717,0.113250934,0.001149756,9.435137583,0.006072874
29180,"Lafayette, LA Metro Area",177425,47588,53050,206456,491528,13042,2016,0.002070235,0.035117313,0.002913664,0.070541328,0.041404693,0.059346726,0.144072995,0.033660482,0.012421408,0.065864131,0.053059347,0.130194755,0.007054133,0.039487809,0.00958442,0.124367428,0.012958135,0.080815826,0.073915044,0.00115013,10.48753072,-0.017403752
29200,"Lafayette-West Lafayette, IN Metro Area",80560,47982,32711,88364,217439,4129,2016,0.002179705,0.000968758,0.002664083,0.08767256,0.037297166,0.042140954,0.149188666,0.038750303,0.015015742,0.062000484,0.050375394,0.087430371,0.004601598,0.042867522,0.007750061,0.125938484,0.017679826,0.116008719,0.108258658,0.001210947,8.882192247,0.021523998
29340,"Lake Charles, LA Metro Area",79226,18736,27729,90937,207432,4682,2016,0.002349423,0.006407518,0.00598035,0.084792824,0.031610423,0.04720205,0.170867151,0.043784707,0.011747117,0.069201196,0.049124306,0.104442546,0.003630927,0.042716788,0.010038445,0.117043998,0.01516446,0.089918838,0.092481845,0.001495088,8.767668441,0.01849032
29460,"Lakeland-Winter Haven, FL Metro Area",226429,55570,72676,286488,666149,11530,2016,0.00338248,0.001647875,0.002428448,0.107372073,0.036079792,0.053425846,0.157328708,0.039288812,0.012575889,0.063399827,0.061578491,0.093061578,0.0065915,0.06782307,0.010667823,0.099045967,0.012402428,0.073894189,0.09679098,0.001214224,10.00833898,0.027812444
29540,"Lancaster, PA Metro Area",196807,49282,63729,207807,538500,12874,2016,0.002640982,0.001087463,0.001941898,0.129408109,0.070374398,0.050411682,0.149137797,0.034565792,0.012505826,0.048780488,0.029128476,0.079850862,0.008000621,0.050100979,0.011496039,0.092745068,0.014214696,0.082025788,0.130573248,0.001009787,11.26362117,0.022232809
29620,"Lansing-East Lansing, MI Metro Area",185389,74611,65915,201069,475099,9506,2016,0.002735115,0.001577951,0.000736377,0.075110457,0.036187671,0.042604671,0.152640438,0.022091311,0.024090048,0.06890385,0.040290343,0.104460341,0.004839049,0.050284031,0.015569114,0.119819062,0.014201557,0.098884915,0.123606143,0.001367557,9.641369483,0.005606686
29700,"Laredo, TX Metro Area",73483,30675,26854,81491,271193,5298,2016,0.000943752,0.01208003,0.002453756,0.043601359,0.01208003,0.070215176,0.148735372,0.2400906,0.011325028,0.054737637,0.043790109,0.06795017,0.004530011,0.034730087,0.00811627,0.100604002,0.010758777,0.0800302,0.052472631,0.000755002,7.644186981,0.007415859
29740,"Las Cruces, NM Metro Area",75759,30583,30482,85228,214207,3615,2016,0.002766252,0.001106501,0.005809129,0.122821577,0.037621024,0.032365145,0.137206086,0.029045643,0.012724758,0.066943292,0.058367911,0.08769018,0.002213001,0.046749654,0.011341632,0.150760719,0.010511757,0.092116183,0.090179806,0.001659751,7.986503709,0.012605042
29820,"Las Vegas-Henderson-Paradise, NV Metro Area",755258,184374,360111,881238,2155664,44564,2016,0.000336595,0.000964904,0.001189301,0.065972534,0.022192801,0.043218742,0.13863208,0.021340095,0.020038596,0.065321784,0.072345391,0.142177542,0.008751459,0.070370703,0.01173593,0.117045149,0.023987972,0.104860425,0.067835024,0.001682973,10.92965091,0.026914923
29940,"Lawrence, KS Metro Area",45572,28355,22700,49287,119440,2713,2016,0.000737191,0.00258017,0.001474383,0.101363804,0.022115739,0.034647991,0.141172134,0.017323996,0.015112422,0.067084408,0.057132326,0.10504976,0.007003317,0.054552156,0.016218209,0.117950608,0.02285293,0.117213417,0.095834869,0.00258017,11.42954622,0.005559674
30140,"Lebanon, PA Metro Area",51143,12451,15569,56637,138863,2709,2016,0.003691399,0.0018457,0.00147656,0.095238095,0.07788852,0.040605389,0.157253599,0.03986711,0.015134736,0.047249908,0.028792913,0.074566261,0.005537099,0.050941307,0.007013658,0.101144334,0.017718715,0.083056478,0.150239941,0.00073828,10.57801574,0.009314456
30300,"Lewiston, ID-WA Metro Area",26373,5699,8533,28300,62675,1549,2016,0.008392511,0.001936733,0.001936733,0.11103938,0.039380245,0.042608134,0.155584248,0.037443512,0.012265978,0.071659135,0.041316979,0.071013557,0.004519045,0.051646223,0.016785023,0.122659781,0.018076178,0.087153002,0.102001291,0.002582311,6.654407659,-0.012117347
30340,"Lewiston-Auburn, ME Metro Area",44917,9485,16693,49059,107319,2746,2016,0.005098325,0.000728332,0.003641661,0.130007283,0.054624909,0.043335761,0.157319738,0.030589949,0.01201748,0.048798252,0.043699927,0.068463219,0.004734159,0.063000728,0.006919155,0.138018937,0.013109978,0.080844865,0.093954843,0.001092498,11.62524809,0.014781966
30460,"Lexington-Fayette, KY Metro Area",197789,62846,80852,218335,506751,12526,2016,0.006706051,0.001836181,0.002714354,0.074485071,0.033769759,0.043749002,0.136835382,0.020676992,0.017723136,0.062509979,0.050215552,0.119431582,0.007584225,0.049896216,0.012693597,0.139869072,0.019239981,0.092367875,0.096599074,0.011096918,10.21627979,0.019866471
30620,"Lima, OH Metro Area",39982,11410,13684,44804,103742,2412,2016,0.001243781,0.001658375,0.002902156,0.076699834,0.04933665,0.056799337,0.166666667,0.034411277,0.013681592,0.063018242,0.035240464,0.065091211,0.008706468,0.054726368,0.010779436,0.124792703,0.016169154,0.092868988,0.124792703,0.000414594,8.05310289,0.003327787
30780,"Little Rock-North Little Rock-Conway, AR Metro Area",285036,71322,106577,322939,734381,17904,2016,0.002401698,0.003071939,0.003965594,0.081155049,0.02792672,0.054177837,0.150413315,0.027647453,0.016979446,0.075513852,0.051664433,0.115560769,0.007596068,0.048592493,0.012287757,0.120252458,0.011282395,0.085455764,0.102658624,0.001396336,10.04310433,0.005786192
30860,"Logan, UT-ID Metro Area",41158,24167,15277,44821,135439,3643,2016,0.003568488,0.001646994,0.00274499,0.141367005,0.060389789,0.041449355,0.140269009,0.027998902,0.016195443,0.060664288,0.063409278,0.122701071,0.003568488,0.049684326,0.010156464,0.111172111,0.020312929,0.054076311,0.066428767,0.002195992,7.684787986,0.03171906
30980,"Longview, TX Metro Area",77356,20618,26600,90076,217446,5363,2016,0.003729256,0.039716577,0.007831438,0.07458512,0.043445833,0.062092113,0.15513705,0.032258065,0.014357636,0.068991236,0.043632295,0.092858475,0.007458512,0.041208279,0.006712661,0.108334887,0.010068991,0.08651874,0.099944061,0.001118777,9.960794864,-0.015059688
31020,"Longview, WA Metro Area",40170,8176,12826,43630,105160,2150,2016,0.024186047,0.002790698,0.003255814,0.113023256,0.054418605,0.044186047,0.155813953,0.04372093,0.013023256,0.045581395,0.06,0.06372093,0.003255814,0.044651163,0.011627907,0.102790698,0.011162791,0.097209302,0.101395349,0.004186047,9.385793077,0.024297284
31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",4337807,1306966,2279654,4610932,13310447,364192,2016,0.000442075,0.000387158,0.000966523,0.057675622,0.045800018,0.084606471,0.105960592,0.02488248,0.033921668,0.054053906,0.060490071,0.139195809,0.006024295,0.043438626,0.014928939,0.120768715,0.045462284,0.08366466,0.074254789,0.003075301,13.76362379,0.017551899
31140,"Louisville/Jefferson County, KY-IN Metro Area",501827,109627,171641,553398,1283297,29330,2016,0.001534265,0.000818275,0.002795772,0.08660075,0.040675077,0.05202864,0.13934538,0.031776338,0.017490624,0.072383225,0.04810774,0.104193658,0.010842141,0.056154108,0.010876236,0.121172861,0.016263212,0.087282646,0.098295261,0.001363791,11.06321452,0.007869145
31180,"Lubbock, TX Metro Area",116122,52335,50876,130654,313910,7304,2016,0.002190581,0.006982475,0.002190581,0.093373494,0.03203724,0.060651698,0.142250821,0.027656079,0.01601862,0.078860898,0.060240964,0.09077218,0.006161008,0.048192771,0.01067908,0.122398686,0.012048193,0.091319825,0.094468784,0.001506024,7.880809786,0.009816121
31340,"Lynchburg, VA Metro Area",97679,35621,28484,115744,261167,5928,2016,0.00877193,0.000843455,0.00168691,0.118589744,0.044197031,0.033569501,0.153508772,0.024460189,0.014338731,0.061066127,0.050269906,0.088900135,0.006747638,0.053137652,0.011808367,0.099865047,0.015519568,0.081309042,0.130566802,0.000843455,10.33137801,0.00338524
31460,"Madera, CA Metro Area",44369,16151,17833,50205,154697,1950,2016,0.014871795,0.001538462,0.005641026,0.117435897,0.052307692,0.048717949,0.168717949,0.044615385,0.008205128,0.047692308,0.047692308,0.059487179,0.002564103,0.052307692,0.014358974,0.111282051,0.016923077,0.098974359,0.082051282,0.004615385,8.747487023,0.01088647
31540,"Madison, WI Metro Area",265172,82106,99599,281363,648929,17077,2016,0.00275224,0.000936933,0.001288282,0.092112198,0.042806113,0.048486268,0.122855302,0.026761141,0.028459331,0.066463665,0.04807636,0.122621069,0.007671137,0.053639398,0.015283715,0.094044621,0.021842244,0.099959009,0.101832875,0.002108099,11.36667494,0.0186102
31700,"Manchester-Nashua, NH Metro Area",158777,35860,57988,168696,407761,10944,2016,0.002010234,0.000822368,0.002284357,0.104532164,0.049342105,0.053910819,0.143731725,0.018914474,0.022295322,0.057108918,0.038011696,0.117598684,0.006761696,0.063961988,0.018548977,0.103892544,0.016173246,0.079952485,0.098501462,0.001644737,13.82823517,0.000548546
31740,"Manhattan, KS Metro Area",34357,26034,17074,39780,97004,2215,2016,0.001354402,0.001354402,0.002257336,0.11241535,0.026185102,0.033860045,0.149435666,0.021670429,0.018961625,0.075846501,0.06772009,0.091196388,0.005869074,0.045598194,0.012189616,0.116930023,0.013092551,0.093453725,0.110158014,0.000451467,7.918023999,0.01187757
